0,0.0,0.0,0.5,0.8,0.48606299108203566,False
0,0.0,0.0,0.6,0.8,0.49158425165791014,False
0,0.0,0.0,0.7,0.8,0.49316821498844426,False
0,0.0,0.0,0.8,0.8,0.4914113320815479,False
0,0.0,0.0,0.9,0.8,0.48595148129110893,False
0,0.0,0.0,1.0,0.8,0.4789467210545647,False
0,0.0,0.0,1.3,0.8,0.44593012053177494,False
0,0.0,0.0,1.5,0.8,0.41991055690551443,True
1,2.0,0.0,0.5,0.8,1.4937006038831078,False
1,2.0,0.0,0.6,0.8,1.485550212256778,False
1,2.0,0.0,0.7,0.8,1.4541454688721285,False
1,2.0,0.0,0.8,0.8,1.3931649632146659,False
1,2.0,0.0,0.9,0.8,1.3235123186145372,False
1,2.0,0.0,1.0,0.8,1.2408686716112636,False
1,2.0,0.0,1.3,0.8,0.9137589285985149,False
1,2.0,0.0,1.5,0.8,0.6879314470973412,True
2,4.0,1.0,0.5,0.8,2.2540849428314296,False
2,4.0,1.0,0.6,0.8,2.385610982630738,False
2,4.0,1.0,0.7,0.8,2.3574522410675924,False
2,4.0,1.0,0.8,0.8,2.2176673116287864,False
2,4.0,1.0,0.9,0.8,2.031295605605212,False
2,4.0,1.0,1.0,0.8,1.885694092620017,False
2,4.0,1.0,1.3,0.8,1.5166972418317188,False
2,4.0,1.0,1.5,0.8,1.207268231489405,True
3,6.0,0.0,0.5,0.8,1.6326067817842795,False
3,6.0,0.0,0.6,0.8,1.470528544228914,False
3,6.0,0.0,0.7,0.8,1.4651864819851397,False
3,6.0,0.0,0.8,0.8,1.4671138533157564,False
3,6.0,0.0,0.9,0.8,1.479820465083273,False
3,6.0,0.0,1.0,0.8,1.5109927357406563,False
3,6.0,0.0,1.3,0.8,1.4839902675977477,False
3,6.0,0.0,1.5,0.8,1.464091226637337,True
4,7.0,0.5,0.5,0.8,1.6458397276335317,False
4,7.0,0.5,0.6,0.8,1.3005434271937941,False
4,7.0,0.5,0.7,0.8,1.2157300181343553,True
4,7.0,0.5,0.8,0.8,1.2683600329983489,False
4,7.0,0.5,0.9,0.8,1.3300827223577665,False
4,7.0,0.5,1.0,0.8,1.4081598201464036,False
4,7.0,0.5,1.3,0.8,1.4887623648220516,False
4,7.0,0.5,1.5,0.8,1.498498488580022,False
5,7.5,1.5,0.5,0.8,1.450378047225798,True
5,7.5,1.5,0.6,0.8,1.5504057948322434,False
5,7.5,1.5,0.7,0.8,1.6429654151500876,False
5,7.5,1.5,0.8,0.8,1.727881399522657,False
5,7.5,1.5,0.9,0.8,1.7791110332045779,False
5,7.5,1.5,1.0,0.8,1.795511686080423,False
5,7.5,1.5,1.3,0.8,1.6848043078767412,False
5,7.5,1.5,1.5,0.8,1.570365951822235,False
6,8.0,3.0,0.5,0.8,2.312681564789535,False
6,8.0,3.0,0.6,0.8,2.318744942328969,False
6,8.0,3.0,0.7,0.8,2.3238944962803445,False
6,8.0,3.0,0.8,0.8,2.3267853640573257,False
6,8.0,3.0,0.9,0.8,2.265456959256653,False
6,8.0,3.0,1.0,0.8,2.134402754424757,False
6,8.0,3.0,1.3,0.8,1.8332372407301907,False
6,8.0,3.0,1.5,0.8,1.6910835187873685,True
7,6.0,4.0,0.5,0.8,2.0247357397020775,False
7,6.0,4.0,0.6,0.8,2.0311941908433067,False
7,6.0,4.0,0.7,0.8,2.004707197077851,False
7,6.0,4.0,0.8,0.8,1.9469638170854868,False
7,6.0,4.0,0.9,0.8,1.843653580127755,False
7,6.0,4.0,1.0,0.8,1.7256849692462524,False
7,6.0,4.0,1.3,0.8,1.1738564429167127,False
7,6.0,4.0,1.5,0.8,0.725866909702488,True
8,4.0,3.0,0.5,0.8,1.915450854007402,False
8,4.0,3.0,0.6,0.8,1.8452385455565468,False
8,4.0,3.0,0.7,0.8,1.75255258442742,False
8,4.0,3.0,0.8,0.8,1.632159962177564,False
8,4.0,3.0,0.9,0.8,1.4639851525210332,False
8,4.0,3.0,1.0,0.8,1.3038848751743664,False
8,4.0,3.0,1.3,0.8,0.6844078451467445,False
8,4.0,3.0,1.5,0.8,0.5089471294396413,True
9,2.0,4.0,0.5,0.8,1.263773310452079,False
9,2.0,4.0,0.6,0.8,1.26602235590551,False
9,2.0,4.0,0.7,0.8,1.267718737550781,False
9,2.0,4.0,0.8,0.8,1.26889719191839,False
9,2.0,4.0,0.9,0.8,1.2702579274782455,False
9,2.0,4.0,1.0,0.8,1.271651964948466,False
9,2.0,4.0,1.3,0.8,1.2297737642296138,False
9,2.0,4.0,1.5,0.8,1.1991852435525385,True
10,0.0,4.0,0.5,0.8,1.1852304214976397,True
10,0.0,4.0,0.6,0.8,1.2607908666067502,False
10,0.0,4.0,0.7,0.8,1.3536186303600175,False
10,0.0,4.0,0.8,0.8,1.4307447796977963,False
10,0.0,4.0,0.9,0.8,1.4849623031347343,False
10,0.0,4.0,1.0,0.8,1.527655847095422,False
10,0.0,4.0,1.3,0.8,1.6263814686584284,False
10,0.0,4.0,1.5,0.8,1.6502119060512426,False
11,-1.0,3.0,0.5,0.8,1.5273808894671979,False
11,-1.0,3.0,0.6,0.8,1.4949799107917072,False
11,-1.0,3.0,0.7,0.8,1.4740157945889918,False
11,-1.0,3.0,0.8,0.8,1.461178009682367,False
11,-1.0,3.0,0.9,0.8,1.4559475346024267,False
11,-1.0,3.0,1.0,0.8,1.4542274239427302,True
11,-1.0,3.0,1.3,0.8,1.480146403910788,False
11,-1.0,3.0,1.5,0.8,1.5097389185002086,False
12,-1.5,2.0,0.5,0.8,1.8386583253173099,False
12,-1.5,2.0,0.6,0.8,1.3828963721536605,True
12,-1.5,2.0,0.7,0.8,1.5207299422578093,False
12,-1.5,2.0,0.8,0.8,1.6523208805143355,False
12,-1.5,2.0,0.9,0.8,1.7610141262672023,False
12,-1.5,2.0,1.0,0.8,1.871607917344679,False
12,-1.5,2.0,1.3,0.8,1.9620046712991135,False
12,-1.5,2.0,1.5,0.8,1.9623803260800485,False
13,-1.0,1.0,0.5,0.8,0.36225700752392376,True
13,-1.0,1.0,0.6,0.8,0.364383593895119,False
13,-1.0,1.0,0.7,0.8,0.36541451877527004,False
13,-1.0,1.0,0.8,0.8,0.36575407571547447,False
13,-1.0,1.0,0.9,0.8,0.3654519800309304,False
13,-1.0,1.0,1.0,0.8,0.3654512811214807,False
13,-1.0,1.0,1.3,0.8,0.3653227972897814,False
13,-1.0,1.0,1.5,0.8,0.3654310466265377,False
14,0.0,0.0,0.5,0.8,0.0,True
14,0.0,0.0,0.6,0.8,0.0,False
14,0.0,0.0,0.7,0.8,0.0,False
14,0.0,0.0,0.8,0.8,0.0,False
14,0.0,0.0,0.9,0.8,0.0,False
14,0.0,0.0,1.0,0.8,0.0,False
14,0.0,0.0,1.3,0.8,0.0,False
14,0.0,0.0,1.5,0.8,0.0,False
